reference,resample,mean_saving_ms,seed,N
Text,1612,305.6452962791809,0,128
Text,1613,402.1375579359301,0,128
Text,1614,347.49207865752396,0,128
Text,1615,315.9636760628928,0,128
Text,1616,340.7785027502541,0,128
Text,1617,323.6197037058446,0,128
Text,1618,381.22870375991624,0,128
Text,1619,383.0696674231149,0,128
Text,1620,441.20975841178733,0,128
Text,1621,272.4884130238934,0,128
Text,1622,351.06584450477385,0,128
Text,1623,284.5938202008256,0,128
Text,1624,300.5700365119992,0,128
Text,1625,346.3426386279025,0,128
Text,1626,251.8204825155408,0,128
Text,1627,334.2084224077553,0,128
Text,1628,362.1406521579047,0,128
Text,1629,322.29513403035526,0,128
Text,1630,378.01375093295064,0,128
Text,1631,391.15532260620967,0,128
Text,1632,355.33608596233535,0,128
Text,1633,318.2998282391054,0,128
Text,1634,301.80856896186015,0,128
Text,1635,292.84807965450455,0,128
Text,1636,285.4514414593723,0,128
Text,1637,419.1256869198696,0,128
Text,1638,261.9168482506211,0,128
Text,1639,332.71424929625937,0,128
Text,1640,322.10271052463213,0,128
Text,1641,348.2650554396969,0,128
Text,1642,440.66213788755704,0,128
Text,1643,403.7722234716057,0,128
Text,1644,388.8824211771862,0,128
Text,1645,262.0936923303816,0,128
Text,1646,393.3332566957688,0,128
Text,1647,356.33022909132706,0,128
Text,1648,322.51793842442567,0,128
Text,1649,349.0547008586873,0,128
Text,1650,368.87786138322554,0,128
Text,1651,371.95850287207577,0,128
Text,1652,302.56857932727144,0,128
Text,1653,365.49502234447573,0,128
Text,1654,366.65502707182895,0,128
Text,1655,372.6887836946844,0,128
Text,1656,340.7406425139925,0,128
Text,1657,343.94462176715024,0,128
Text,1658,319.35449994671217,0,128
Text,1659,407.8081882253173,0,128
Text,1660,320.26288651832147,0,128
Text,1661,277.5092880929151,0,128
Text,1662,329.61138156497327,0,128
Text,1663,406.39503872989735,0,128
Text,1664,383.4181866404833,0,128
Text,1665,393.51717299541633,0,128
Text,1666,347.19114549261576,0,128
Text,1667,346.9657173827727,0,128
Text,1668,309.62125888254377,0,128
Text,1669,362.1703357275692,0,128
Text,1670,389.5499311183812,0,128
Text,1671,351.9972600188339,0,128
Text,1672,355.8774029916094,0,128
Text,1673,262.0801467492129,0,128
Text,1674,263.29165628703777,0,128
Text,1675,353.10404258416384,0,128
Text,1676,303.34512487752363,0,128
Text,1677,413.26376265715226,0,128
Text,1678,300.20718083687825,0,128
Text,1679,364.53407449880615,0,128
Text,1680,359.8414579901146,0,128
Text,1681,337.4249059434078,0,128
Text,1682,368.6604258891748,0,128
Text,1683,365.5853173113428,0,128
Text,1684,397.1350442734547,0,128
Text,1685,323.26204371929634,0,128
Text,1686,311.42004743378493,0,128
Text,1687,355.3521298817941,0,128
Text,1688,502.43228796352923,0,128
Text,1689,388.9684050664073,0,128
Text,1690,316.47365999015165,0,128
Text,1691,318.9915029779513,0,128
Text,1692,272.6772043024539,0,128
Text,1693,405.2288073071395,0,128
Text,1694,457.97518038853013,0,128
Text,1695,366.52623522968497,0,128
Text,1696,394.52840405465395,0,128
Text,1697,240.87035513366573,0,128
Text,1698,370.5850521528191,0,128
Text,1699,328.5939923298429,0,128
Text,1700,276.1670278650854,0,128
Text,1701,459.32266337513283,0,128
Text,1702,332.90993487207743,0,128
Text,1703,356.5361536711862,0,128
Text,1704,199.9521768248087,0,128
Text,1705,320.9522613506124,0,128
Text,1706,342.28794340378954,0,128
Text,1707,360.9267162246397,0,128
Text,1708,329.2286741489079,0,128
Text,1709,326.58125498528534,0,128
Text,1710,337.88310938143695,0,128
Text,1711,313.57854729321843,0,128
Text,1712,347.423195706142,0,128
Text,1713,357.15063260431634,0,128
Text,1714,427.7783694160462,0,128
Text,1715,300.75079300877405,0,128
Text,1716,360.4425196390366,0,128
Text,1717,376.9666621410579,0,128
Text,1718,274.43392523855437,0,128
Text,1719,295.3759251631709,0,128
Text,1720,301.28338226495543,0,128
Text,1721,354.3401946189988,0,128
Text,1722,414.3848103667551,0,128
Text,1723,328.18413413042435,0,128
Text,1724,364.65275132832176,0,128
Text,1725,400.7704263913183,0,128
Text,1726,416.9270537186094,0,128
Text,1727,408.28488490842574,0,128
Text,1728,380.47356312199554,0,128
Text,1729,407.1167229903949,0,128
Text,1730,309.9275183667487,0,128
Text,1731,330.8358917693113,0,128
Text,1732,362.20169036096195,0,128
Text,1733,278.0078121650149,0,128
Text,1734,416.6882777517458,0,128
Text,1735,366.78754035347083,0,128
Text,1736,314.22567760091624,0,128
Text,1737,428.01034811236605,0,128
Text,1738,325.1067275323294,0,128
Text,1739,319.64856582999346,0,128
Text,1740,363.9634412302257,0,128
Text,1741,382.92463775542274,0,128
Text,1742,288.03279334533727,0,128
Text,1743,314.9671250193933,0,128
Text,1744,377.6017258060165,0,128
Text,1745,360.37222953746095,0,128
Text,1746,265.1406940094603,0,128
Text,1747,409.7401960098068,0,128
Text,1748,328.57071880243893,0,128
Text,1749,380.3754901909997,0,128
Text,1750,315.4257906280691,0,128
Text,1751,378.9671671711403,0,128
Text,1752,420.97140798978216,0,128
Text,1753,354.03472331381636,0,128
Text,1754,314.35115040403616,0,128
Text,1755,315.3965659930691,0,128
Text,1756,270.59038498009613,0,128
Text,1757,291.4600394178706,0,128
Text,1758,393.68170492889476,0,128
Text,1759,394.04251880114316,0,128
Text,1760,377.6280378951924,0,128
Text,1761,387.7842649071681,0,128
Text,1762,411.8962786251359,0,128
Text,1763,354.05320912468596,0,128
Text,1764,288.08254157411284,0,128
Text,1765,374.87240062364435,0,128
Text,1766,365.05091847720905,0,128
Text,1767,318.49005813455733,0,128
Text,1768,342.5787523829058,0,128
Text,1769,287.0793373531342,0,128
Text,1770,326.0426226988784,0,128
Text,1771,335.4705635156279,0,128
Text,1772,410.1228087729396,0,128
Text,1773,379.7539997649437,0,128
Text,1774,438.79130930690735,0,128
Text,1775,349.4893090919504,0,128
Text,1776,376.4090417280386,0,128
Text,1777,309.649142636772,0,128
Text,1778,308.7313948035444,0,128
Text,1779,449.5203007263626,0,128
Text,1780,312.7141900185961,0,128
Text,1781,402.3984787345398,0,128
Text,1782,354.0967232256662,0,128
Text,1783,267.4159033995238,0,128
Text,1784,370.0321448195609,0,128
Text,1785,302.679133543279,0,128
Text,1786,371.02639336626453,0,128
Text,1787,361.60593566273747,0,128
Text,1788,341.64823341416195,0,128
Text,1789,181.43904279713752,0,128
Text,1790,336.13214734577923,0,128
Text,1791,328.427353342704,0,128
Text,1792,366.53508491872344,0,128
Text,1793,322.41997011624335,0,128
Text,1794,369.6803700240707,0,128
Text,1795,301.75669249729253,0,128
Text,1796,410.4576879963133,0,128
Text,1797,314.79989653053053,0,128
Text,1798,417.3544503701123,0,128
Text,1799,430.35017171132495,0,128
Text,1800,366.9485815735243,0,128
Text,1801,328.65712094098853,0,128
Text,1802,341.31465360223956,0,128
Text,1803,393.3188803584926,0,128
Text,1804,383.7814198304841,0,128
Text,1805,354.53756711467577,0,128
Text,1806,257.75677612364234,0,128
Text,1807,269.2104469133483,0,128
Text,1808,347.49100422413903,0,128
Text,1809,392.70599592418876,0,128
Text,1810,386.5066923608538,0,128
Text,1811,399.1180134817114,0,128
Text,1812,296.8762310138118,0,128
Text,1813,360.3402746612119,0,128
Text,1814,315.9140628304158,0,128
Text,1815,360.80345413211035,0,128
Text,1816,268.2772236858,0,128
Text,1817,350.47666011996625,0,128
Text,1818,333.924464906886,0,128
Text,1819,437.49156747253437,0,128
Text,1820,342.0215734568046,0,128
Text,1821,348.6776363733952,0,128
Text,1822,352.7714103311155,0,128
Text,1823,244.42205199193268,0,128
Text,1824,395.53533556318143,0,128
Text,1825,368.1792628703988,0,128
Text,1826,372.81402708322275,0,128
Text,1827,344.7979106094863,0,128
Text,1828,284.26436170047964,0,128
Text,1829,341.91261205887713,0,128
Text,1830,434.22950866988685,0,128
Text,1831,295.56390216748696,0,128
Text,1832,315.5275254903245,0,128
Text,1833,240.11761784277041,0,128
Text,1834,369.84622319141636,0,128
Text,1835,304.9280077411822,0,128
Text,1836,339.2294951918302,0,128
Text,1837,477.3711602701951,0,128
Text,1838,295.4506844343996,0,128
Text,1839,255.9774096498586,0,128
Text,1840,285.74326943453343,0,128
Text,1841,225.22229012975004,0,128
Text,1842,390.30681966141856,0,128
Text,1843,401.1535966255906,0,128
Text,1844,327.582344007169,0,128
Text,1845,350.93392524322553,0,128
Text,1846,279.728311665167,0,128
Text,1847,258.7230817807722,0,128
Text,1848,300.6436766045226,0,128
Text,1849,318.9873050632741,0,128
Text,1850,407.48213960250723,0,128
Text,1851,419.3007907779247,0,128
Text,1852,299.66611593226844,0,128
Text,1853,373.4408260152122,0,128
Text,1854,388.62934542521543,0,128
Text,1855,239.14125390183472,0,128
Text,1856,376.27792788043735,0,128
Text,1857,383.88383634264756,0,128
Text,1858,241.89290276626707,0,128
Text,1859,361.10009853655356,0,128
Text,1860,325.03745008398255,0,128
Text,1861,406.2950915631518,0,128
Text,1862,403.5693821078894,0,128
Text,1863,353.43979937169934,0,128
Text,1864,415.977990565807,0,128
Text,1865,352.31482505878375,0,128
Text,1866,318.95354126208986,0,128
Text,1867,448.07996525742055,0,128
Text,1868,416.0821020432195,0,128
Text,1869,233.37084565355326,0,128
Text,1870,377.51293690962484,0,128
Text,1871,368.0295527774433,0,128
Text,1872,372.8060606044892,0,128
Text,1873,331.277277044137,0,128
Text,1874,365.7211658119195,0,128
Text,1875,379.22770183649845,0,128
Text,1876,215.2397507943533,0,128
Text,1877,345.2470184638514,0,128
Text,1878,403.68229354862706,0,128
Text,1879,351.2317798977165,0,128
Text,1880,272.2414601739729,0,128
Text,1881,393.3075024688151,0,128
Text,1882,401.0498848201678,0,128
Text,1883,360.6060826805333,0,128
Text,1884,304.57137574921944,0,128
Text,1885,319.64703297671804,0,128
Text,1886,333.4057507872785,0,128
Text,1887,418.28626225469634,0,128
Text,1888,281.54650617398147,0,128
Text,1889,357.34529705223395,0,128
Text,1890,274.76084734553297,0,128
Text,1891,326.5824792688363,0,128
Text,1892,442.0211793658382,0,128
Text,1893,281.5603090766672,0,128
Text,1894,282.3782962623227,0,128
Text,1895,343.29033583162527,0,128
Text,1896,321.3155676367023,0,128
Text,1897,423.2433668767044,0,128
Text,1898,299.23344971393817,0,128
Text,1899,276.6197417913645,0,128
Text,1900,352.2092549737863,0,128
Text,1901,383.94549159056623,0,128
Text,1902,391.23245681730623,0,128
Text,1903,346.51806349575054,0,128
Text,1904,464.37425135263766,0,128
Text,1905,378.7572790370177,0,128
Text,1906,294.51875416270923,0,128
Text,1907,336.6002752500208,0,128
Text,1908,397.62934323152876,0,128
Text,1909,315.2505831694725,0,128
Text,1910,293.1292795256013,0,128
Text,1911,338.31917063798755,0,128
Text,1912,322.76242075749906,0,128
Text,1913,376.3644421360368,0,128
Text,1914,382.9686078715895,0,128
Text,1915,269.7670584984735,0,128
Text,1916,329.30945979751414,0,128
Text,1917,376.86593149737746,0,128
Text,1918,341.5345894154598,0,128
Text,1919,375.52726408648596,0,128
Text,1920,430.34561119384307,0,128
Text,1921,381.10845491792134,0,128
Text,1922,379.60584408756404,0,128
Text,1923,359.0620342583861,0,128
Text,1924,419.7883042652393,0,128
Text,1925,305.33445594846853,0,128
Text,1926,289.85517547334894,0,128
Text,1927,343.0469019913289,0,128
Text,1928,393.9504053359997,0,128
Text,1929,388.55726813199,0,128
Text,1930,244.87090612456086,0,128
Text,1931,265.27642623295833,0,128
Text,1932,325.8288651959447,0,128
Text,1933,331.39768671026104,0,128
Text,1934,313.6744781768357,0,128
Text,1935,368.44105987074727,0,128
Text,1936,353.9018628671329,0,128
Text,1937,350.61038619642204,0,128
Text,1938,325.164818264966,0,128
Text,1939,351.3799465199554,0,128
Text,1940,279.9601015722146,0,128
Text,1941,287.2274848668894,0,128
Text,1942,329.3775622623798,0,128
Text,1943,378.84761246459675,0,128
Text,1944,358.43519627451315,0,128
Text,1945,393.70913753737113,0,128
Text,1946,447.19699170491367,0,128
Text,1947,230.53885519584583,0,128
Text,1948,302.1343464788515,0,128
Text,1949,330.05635853078275,0,128
Text,1950,245.0580788536172,0,128
Text,1951,362.96918942025513,0,128
Text,1952,289.5551696892653,0,128
Text,1953,329.8918170221441,0,128
Text,1954,380.18512173766794,0,128
Text,1955,298.10812875803094,0,128
Text,1956,353.07569257383875,0,128
Text,1957,309.2101320835354,0,128
Text,1958,395.29326257979847,0,128
Text,1959,328.8069007030572,0,128
Text,1960,352.7939243886067,0,128
Text,1961,328.24216051631083,0,128
Text,1962,274.3954460365785,0,128
Text,1963,287.4625367912813,0,128
Text,1964,260.4014573516906,0,128
Text,1965,350.65502313045727,0,128
Text,1966,401.8471413583029,0,128
Text,1967,352.0476670619246,0,128
Text,1968,283.89573093409126,0,128
Text,1969,450.6952085539524,0,128
Text,1970,406.7971710846905,0,128
Text,1971,342.403000115155,0,128
Text,1972,322.7423575845023,0,128
Text,1973,283.0805561170564,0,128
Text,1974,392.49776731412567,0,128
Text,1975,210.14678600113257,0,128
Text,1976,253.78699508110003,0,128
Text,1977,310.6439622697508,0,128
Text,1978,406.32062267650326,0,128
Text,1979,350.57287806375825,0,128
Text,1980,303.406129582072,0,128
Text,1981,359.83420952470624,0,128
Text,1982,404.8401234958874,0,128
Text,1983,281.16089145441947,0,128
Text,1984,347.3075791425799,0,128
Text,1985,336.19913826441916,0,128
Text,1986,373.3295919773809,0,128
Text,1987,417.6849013474566,0,128
Text,1988,343.52297644545615,0,128
Text,1989,401.7852922243037,0,128
Text,1990,316.02751814170915,0,128
Text,1991,335.1878849171044,0,128
Text,1992,411.60919233152526,0,128
Text,1993,347.9604802396352,0,128
Text,1994,248.76832764857681,0,128
Text,1995,443.2878766237991,0,128
Text,1996,271.9344389606704,0,128
Text,1997,361.935399212598,0,128
Text,1998,328.85991502553225,0,128
Text,1999,338.69108750695887,0,128
C2C,0,9.875374813418603,0,128
C2C,1,13.116942085616756,0,128
C2C,2,36.53263029991649,0,128
C2C,3,-0.8850224749039626,0,128
C2C,4,-3.63208023190964,0,128
C2C,5,5.995489716951852,0,128
C2C,6,39.48435118945781,0,128
C2C,7,-14.517405368678737,0,128
C2C,8,-1.9770442213484785,0,128
C2C,9,16.582229636696866,0,128
C2C,10,13.942573505119071,0,128
C2C,11,7.721137666521827,0,128
C2C,12,-10.984498392645037,0,128
C2C,13,10.623455340464716,0,128
C2C,14,4.15073792100884,0,128
C2C,15,-3.0128440648695687,0,128
C2C,16,-16.664994625898544,0,128
C2C,17,14.576540497728274,0,128
C2C,18,6.685932397886063,0,128
C2C,19,3.189131994076888,0,128
C2C,20,11.528694618391455,0,128
C2C,21,43.912358401939855,0,128
C2C,22,10.361062420997769,0,128
C2C,23,5.48166789849347,0,128
C2C,24,29.056849272819818,0,128
C2C,25,24.10624106232717,0,128
C2C,26,28.16123072807386,0,128
C2C,27,-15.079995568157756,0,128
C2C,28,27.24876361207862,0,128
C2C,29,30.855745109874988,0,128
C2C,30,-5.844524537678808,0,128
C2C,31,-7.163130214394187,0,128
C2C,32,7.726917054242222,0,128
C2C,33,4.782042578881374,0,128
C2C,34,12.655563974476536,0,128
C2C,35,31.585643671860453,0,128
C2C,36,-3.279114314864273,0,128
C2C,37,-6.0501523985294625,0,128
C2C,38,25.112194940447807,0,128
C2C,39,12.639471680813585,0,128
C2C,40,-8.513327233231394,0,128
C2C,41,-11.21635261188203,0,128
C2C,42,54.94334757895558,0,128
C2C,43,-4.443138059286866,0,128
C2C,44,-20.329252343799453,0,128
C2C,45,-1.6292353247990832,0,128
C2C,46,29.728757152042817,0,128
C2C,47,-22.43481523146329,0,128
C2C,48,-0.08662863001518417,0,128
C2C,49,10.230420615698677,0,128
C2C,50,18.12050699663814,0,128
C2C,51,36.220921647327486,0,128
C2C,52,45.53465461503947,0,128
C2C,53,1.4472954062512144,0,128
C2C,54,-3.769421724427957,0,128
C2C,55,23.54876773279102,0,128
C2C,56,7.183611925938749,0,128
C2C,57,3.2487829703313764,0,128
C2C,58,23.385780134049128,0,128
C2C,59,18.285179899976356,0,128
C2C,60,-1.123519412431051,0,128
C2C,61,-14.457913843216375,0,128
C2C,62,3.374247013198328,0,128
C2C,63,-10.646228030964267,0,128
C2C,64,8.644327412184794,0,128
C2C,65,35.283770150272176,0,128
C2C,66,36.02954263078573,0,128
C2C,67,-5.002846306524589,0,128
C2C,68,15.98314678085444,0,128
C2C,69,29.474911469151266,0,128
C2C,70,8.086298237685696,0,128
C2C,71,-6.191453507199185,0,128
C2C,72,6.270748897804879,0,128
C2C,73,-3.596789878429263,0,128
C2C,74,-10.62593825008662,0,128
C2C,75,-7.549421434305259,0,128
C2C,76,32.975151554637705,0,128
C2C,77,1.0122199109900976,0,128
C2C,78,14.907315313394065,0,128
C2C,79,-5.251753882475896,0,128
C2C,80,1.0555833669059211,0,128
C2C,81,-20.510090585958096,0,128
C2C,82,11.353890597092686,0,128
C2C,83,2.8160643250885187,0,128
C2C,84,-15.807781877811067,0,128
C2C,85,21.95171238054172,0,128
C2C,86,10.01873224231531,0,128
C2C,87,-0.723867258784594,0,128
C2C,88,19.018666198462597,0,128
C2C,89,30.003496725839796,0,128
C2C,90,7.5870969048992265,0,128
C2C,91,-12.002500143353245,0,128
C2C,92,5.2059586050745565,0,128
C2C,93,6.188289407873526,0,128
C2C,94,3.4472111183276866,0,128
C2C,95,2.7251094579696655,0,128
C2C,96,0.3360838982189307,0,128
C2C,97,6.253586374441511,0,128
C2C,98,30.050548397412058,0,128
C2C,99,8.22076469194144,0,128
C2C,100,23.72501772333635,0,128
C2C,101,-2.191230303651537,0,128
C2C,102,20.99863367220678,0,128
C2C,103,6.866462752441294,0,128
C2C,104,31.926499568726285,0,128
C2C,105,15.915537262117141,0,128
C2C,106,-9.942633145328728,0,128
C2C,107,12.655331129280967,0,128
C2C,108,20.423267773367115,0,128
C2C,109,10.844989534234628,0,128
C2C,110,-13.52413572385558,0,128
C2C,111,12.946819848366431,0,128
C2C,112,68.96515323933272,0,128
C2C,113,17.822777183027938,0,128
C2C,114,-3.3347037478961283,0,128
C2C,115,38.0772163207439,0,128
C2C,116,10.385917294115643,0,128
C2C,117,8.906368841053336,0,128
C2C,118,9.24752168066334,0,128
C2C,119,-26.304258608433884,0,128
C2C,120,2.1267876854835777,0,128
C2C,121,16.90106162459415,0,128
C2C,122,32.64575444154616,0,128
C2C,123,-6.902000817717635,0,128
C2C,124,10.393458736871253,0,128
C2C,125,-2.810248417517869,0,128
C2C,126,-7.232407726405654,0,128
C2C,127,20.722911171105807,0,128
C2C,128,10.688748978282092,0,128
C2C,129,10.964190641971072,0,128
C2C,130,46.13277190037479,0,128
C2C,131,22.261143030846142,0,128
C2C,132,-11.867904520840966,0,128
C2C,133,-12.025089175949688,0,128
C2C,134,26.134219109735568,0,128
C2C,135,29.216983248261386,0,128
C2C,136,34.27800650570134,0,128
C2C,137,-11.361887767634471,0,128
C2C,138,38.95679630841187,0,128
C2C,139,-1.7860045118140988,0,128
C2C,140,49.48177585902158,0,128
C2C,141,15.877480305789504,0,128
C2C,142,-6.080759174437844,0,128
C2C,143,-15.100305139640113,0,128
C2C,144,-18.646173468368943,0,128
C2C,145,20.704724522147444,0,128
C2C,146,20.980622710339958,0,128
C2C,147,8.371981861273525,0,128
C2C,148,14.211043118848465,0,128
C2C,149,-4.999005990612204,0,128
C2C,150,12.086072973033879,0,128
C2C,151,19.848048223138903,0,128
C2C,152,32.95860135767725,0,128
C2C,153,-4.063703005158459,0,128
C2C,154,-2.5325935439468594,0,128
C2C,155,-5.300156595694716,0,128
C2C,156,-16.184645361136063,0,128
C2C,157,19.76528763952956,0,128
C2C,158,10.45844313739508,0,128
C2C,159,-16.000560057364055,0,128
C2C,160,27.109671265861834,0,128
C2C,161,-32.29826900860644,0,128
C2C,162,-5.944322716459283,0,128
C2C,163,-20.948843772202963,0,128
C2C,164,15.424097218783572,0,128
C2C,165,-1.3313047729752725,0,128
C2C,166,-0.37672023245249875,0,128
C2C,167,6.154388624054263,0,128
C2C,168,11.521410957357148,0,128
C2C,169,1.6065246654761722,0,128
C2C,170,0.8007526339497417,0,128
C2C,171,28.979832753975643,0,128
C2C,172,-2.826641635692795,0,128
C2C,173,10.241666377623915,0,128
C2C,174,31.212013118420145,0,128
C2C,175,10.42946917914378,0,128
C2C,176,18.27796911857149,0,128
C2C,177,10.018865263191401,0,128
C2C,178,15.551974107438582,0,128
C2C,179,2.882474533180357,0,128
C2C,180,12.515417438407894,0,128
C2C,181,51.12364221349708,0,128
C2C,182,9.491826172961737,0,128
C2C,183,24.387305395066505,0,128
C2C,184,39.42158858808398,0,128
C2C,185,-15.673739748308435,0,128
C2C,186,7.658183862076839,0,128
C2C,187,4.56972516803944,0,128
C2C,188,6.767259701518924,0,128
C2C,189,10.967770696879597,0,128
C2C,190,-2.6505345540499547,0,128
C2C,191,-31.227246625348926,0,128
C2C,192,2.0364156753203133,0,128
C2C,193,19.37495843412762,0,128
C2C,194,1.531869593236479,0,128
C2C,195,-2.122226580468123,0,128
C2C,196,12.592033448527218,0,128
C2C,197,8.476020770103787,0,128
C2C,198,10.709581649280153,0,128
C2C,199,8.086839199677343,0,128
C2C,200,16.267292325210292,0,128
C2C,201,-6.2618685860798,0,128
C2C,202,-14.275731304223882,0,128
C2C,203,11.12999273937021,0,128
C2C,204,-20.460752421058714,0,128
C2C,205,-3.1297069999709493,0,128
C2C,206,8.29534484364558,0,128
C2C,207,31.31717482028762,0,128
C2C,208,21.440214062749874,0,128
C2C,209,3.81540122180013,0,128
C2C,210,2.4159962358680787,0,128
C2C,211,5.848828634043457,0,128
C2C,212,1.217047489262768,0,128
C2C,213,22.529247944476083,0,128
C2C,214,2.4463738736812957,0,128
C2C,215,1.4855754725431325,0,128
C2C,216,31.832592649152502,0,128
C2C,217,-16.528856669538072,0,128
C2C,218,-4.1745295566215646,0,128
C2C,219,35.06967058092414,0,128
C2C,220,8.669712970004184,0,128
C2C,221,11.828425767816952,0,128
C2C,222,-14.998293174357968,0,128
C2C,223,-4.929439513944089,0,128
C2C,224,-3.171822987496853,0,128
C2C,225,-8.088929600489791,0,128
C2C,226,9.886185838695383,0,128
C2C,227,17.292618094870704,0,128
C2C,228,0.7665755110792816,0,128
C2C,229,0.6423106733564055,0,128
C2C,230,8.190221553377341,0,128
C2C,231,15.446300829353277,0,128
C2C,232,12.27686556558183,0,128
C2C,233,1.604949346074136,0,128
C2C,234,11.636884002655279,0,128
C2C,235,17.712955193928792,0,128
C2C,236,27.65285440364096,0,128
C2C,237,12.824060075217858,0,128
C2C,238,-0.23254692860064097,0,128
C2C,239,0.3589085354178678,0,128
C2C,240,24.552616934670368,0,128
C2C,241,-16.111866330902558,0,128
C2C,242,-6.153607824671781,0,128
C2C,243,0.36894124241371173,0,128
C2C,244,45.25201184878824,0,128
C2C,245,-5.047836477388046,0,128
C2C,246,30.85594070580555,0,128
C2C,247,6.302822568613919,0,128
C2C,248,-12.614727835170925,0,128
C2C,249,5.055072335380828,0,128
C2C,250,26.898921045358293,0,128
C2C,251,13.377732708249823,0,128
C2C,252,12.830371952077257,0,128
C2C,253,-14.790823523071595,0,128
C2C,254,0.871089136126102,0,128
C2C,255,-3.869688009217498,0,128
C2C,256,-11.205076585611096,0,128
C2C,257,28.786320151994005,0,128
C2C,258,-5.756424272476579,0,128
C2C,259,4.099633602891117,0,128
C2C,260,-12.363065030513098,0,128
C2C,261,23.60424214748491,0,128
C2C,262,-14.51109065055789,0,128
C2C,263,47.517105369479395,0,128
C2C,264,-14.141776382530225,0,128
C2C,265,30.932414174458245,0,128
C2C,266,-9.985353237425443,0,128
C2C,267,4.241003127390286,0,128
C2C,268,-8.344629779458046,0,128
C2C,269,9.586506343111978,0,128
C2C,270,12.531677772130934,0,128
C2C,271,41.11844187536917,0,128
C2C,272,6.5563516363909,0,128
C2C,273,6.1239601600391325,0,128
C2C,274,46.82128009517328,0,128
C2C,275,-7.044295391096966,0,128
C2C,276,14.861216135614086,0,128
C2C,277,-4.832235577850952,0,128
C2C,278,15.862154974456644,0,128
C2C,279,-7.0344252253562445,0,128
C2C,280,9.735226261909702,0,128
C2C,281,6.423793613066664,0,128
C2C,282,34.08733583455614,0,128
C2C,283,37.68905295510194,0,128
C2C,284,2.513360945158638,0,128
C2C,285,42.50684325961629,0,128
C2C,286,15.031357830594061,0,128
C2C,287,9.29346867451386,0,128
C2C,288,10.117053512658458,0,128
C2C,289,13.89528810432239,0,128
C2C,290,19.46152477830765,0,128
C2C,291,-13.574293383499025,0,128
C2C,292,22.663221760012675,0,128
C2C,293,-17.8344388223195,0,128
C2C,294,10.846972225408535,0,128
C2C,295,-18.661959578821552,0,128
C2C,296,-9.987689107219921,0,128
C2C,297,30.754430898014107,0,128
C2C,298,-2.3464250552933663,0,128
C2C,299,1.31779561888834,0,128
C2C,300,17.169691924209474,0,128
C2C,301,3.9253977229236625,0,128
C2C,302,5.205502948228968,0,128
C2C,303,6.055809622921515,0,128
C2C,304,-14.344385235744994,0,128
C2C,305,1.2263551798241679,0,128
C2C,306,24.405683123404742,0,128
C2C,307,-25.74901673324348,0,128
C2C,308,1.5346723794209538,0,128
C2C,309,28.938193681824487,0,128
C2C,310,-11.618494176218519,0,128
C2C,311,-0.6006488601997262,0,128
C2C,312,11.002387371263467,0,128
C2C,313,5.242210707365302,0,128
C2C,314,6.900520873386995,0,128
C2C,315,17.650271100137616,0,128
C2C,316,17.663377131611924,0,128
C2C,317,-10.531312171224272,0,128
C2C,318,-10.467199925187742,0,128
C2C,319,17.730300129187526,0,128
C2C,320,-17.492665796453366,0,128
C2C,321,33.54163537369459,0,128
C2C,322,15.489676556171617,0,128
C2C,323,28.54485217903857,0,128
C2C,324,-0.2958015393232927,0,128
C2C,325,-2.683736754988786,0,128
C2C,326,31.424225784576265,0,128
C2C,327,4.8340748726332095,0,128
C2C,328,42.77551831546589,0,128
C2C,329,2.2435068094637245,0,128
C2C,330,5.051746500612353,0,128
C2C,331,2.249620847578626,0,128
C2C,332,11.630155677266885,0,128
C2C,333,20.64178833643382,0,128
C2C,334,48.64969083064352,0,128
C2C,335,0.2000681070057908,0,128
C2C,336,-8.847371987940278,0,128
C2C,337,3.4322446244914318,0,128
C2C,338,43.3057407153683,0,128
C2C,339,16.12117650984146,0,128
C2C,340,18.48413404877647,0,128
C2C,341,-12.181410535049508,0,128
C2C,342,38.34675208781846,0,128
C2C,343,-1.997506304178387,0,128
C2C,344,1.1128634541819338,0,128
C2C,345,9.25711097806925,0,128
C2C,346,26.196959619483096,0,128
C2C,347,28.915308757859748,0,128
C2C,348,-1.5793885831953958,0,128
C2C,349,-16.344776264304528,0,128
C2C,350,5.54582823497185,0,128
C2C,351,-10.32564459819696,0,128
C2C,352,0.42793444481503684,0,128
C2C,353,16.69624629721511,0,128
C2C,354,-1.5143242217163788,0,128
C2C,355,12.236259159180918,0,128
C2C,356,13.634744447699632,0,128
C2C,357,-14.160985047055874,0,128
C2C,358,15.759093455926632,0,128
C2C,359,46.78138708732149,0,128
C2C,360,20.16508040833287,0,128
C2C,361,-10.128555501069059,0,128
C2C,362,3.6764828637387836,0,128
C2C,363,0.21943167666904628,0,128
C2C,364,-19.897687083357596,0,128
C2C,365,6.34520992571197,0,128
C2C,366,12.56108015513746,0,128
C2C,367,-5.994334509523469,0,128
C2C,368,11.583755505853333,0,128
C2C,369,24.03867787688796,0,128
C2C,370,10.788617817524937,0,128
C2C,371,7.461031535058282,0,128
C2C,372,44.76010317011969,0,128
C2C,373,3.82105946118827,0,128
C2C,374,-0.128144118207274,0,128
C2C,375,-6.094803518863046,0,128
C2C,376,6.135192246802035,0,128
C2C,377,3.4689708081714343,0,128
C2C,378,11.077197288614116,0,128
