reference,resample,mean_saving_ms,seed,N
Text,1611,252.82312843410182,0,128
Text,1612,247.5752908776485,0,128
Text,1613,329.72809493185196,0,128
Text,1614,285.4052897691872,0,128
Text,1615,260.43725599993195,0,128
Text,1616,275.65848919584823,0,128
Text,1617,244.12658114124497,0,128
Text,1618,293.96880578678974,0,128
Text,1619,256.27322958462173,0,128
Text,1620,343.07926429755753,0,128
Text,1621,204.944298709961,0,128
Text,1622,267.72860249366204,0,128
Text,1623,233.44329386782192,0,128
Text,1624,245.7191604135005,0,128
Text,1625,265.16063354574726,0,128
Text,1626,184.52971820079256,0,128
Text,1627,256.66103048024524,0,128
Text,1628,294.61426595844387,0,128
Text,1629,243.46650035658968,0,128
Text,1630,307.63021206803387,0,128
Text,1631,304.1858584747388,0,128
Text,1632,233.85011725622462,0,128
Text,1633,220.17310955379799,0,128
Text,1634,227.56146159372292,0,128
Text,1635,217.53360577167768,0,128
Text,1636,194.87032232609636,0,128
Text,1637,323.449565892588,0,128
Text,1638,214.4540744338883,0,128
Text,1639,275.15707801831013,0,128
Text,1640,240.48145114102226,0,128
Text,1641,264.77459535817616,0,128
Text,1642,362.342565347717,0,128
Text,1643,331.19991239436786,0,128
Text,1644,277.16052487267007,0,128
Text,1645,192.2554886659782,0,128
Text,1646,280.77114536063164,0,128
Text,1647,255.61388868845825,0,128
Text,1648,241.3032819149521,0,128
Text,1649,266.8919438110606,0,128
Text,1650,300.88812322537706,0,128
Text,1651,287.5446193811513,0,128
Text,1652,250.01579433774168,0,128
Text,1653,278.4992298857105,0,128
Text,1654,282.586311979685,0,128
Text,1655,284.32976962176326,0,128
Text,1656,218.7415534790489,0,128
Text,1657,278.23236613039626,0,128
Text,1658,260.8023084449087,0,128
Text,1659,293.91546917941014,0,128
Text,1660,241.09485632106953,0,128
Text,1661,206.1799125513062,0,128
Text,1662,227.5740157256223,0,128
Text,1663,312.8430810156715,0,128
Text,1664,255.4911816259846,0,128
Text,1665,323.8150923334615,0,128
Text,1666,247.81597422406776,0,128
Text,1667,241.04808834999858,0,128
Text,1668,232.8266889016959,0,128
Text,1669,274.75122777104843,0,128
Text,1670,261.634152768238,0,128
Text,1671,249.77478236723982,0,128
Text,1672,270.3022476252954,0,128
Text,1673,192.3587903565931,0,128
Text,1674,194.63248272950295,0,128
Text,1675,248.49885862204246,0,128
Text,1676,228.1938838714268,0,128
Text,1677,321.09359710739227,0,128
Text,1678,243.42783520842204,0,128
Text,1679,276.07979016465833,0,128
Text,1680,276.1065213344409,0,128
Text,1681,273.98053162505676,0,128
Text,1682,223.07047916001466,0,128
Text,1683,280.93772451757104,0,128
Text,1684,304.8890934751398,0,128
Text,1685,266.5284262584464,0,128
Text,1686,255.37329710459744,0,128
Text,1687,270.4158469550748,0,128
Text,1688,336.9203417569224,0,128
Text,1689,298.1120622698654,0,128
Text,1690,236.98141436761944,0,128
Text,1691,260.5152487521991,0,128
Text,1692,203.30234643188305,0,128
Text,1693,272.0057626029302,0,128
Text,1694,299.21162118625944,0,128
Text,1695,299.58300201360544,0,128
Text,1696,285.0984623328259,0,128
Text,1697,196.51614265058015,0,128
Text,1698,285.55838997090177,0,128
Text,1699,269.85717310162727,0,128
Text,1700,186.36805325331807,0,128
Text,1701,358.51661383276223,0,128
Text,1702,253.05208861573192,0,128
Text,1703,287.50304555615,0,128
Text,1704,163.52192629346973,0,128
Text,1705,259.2046173849667,0,128
Text,1706,260.6074018694926,0,128
Text,1707,253.0957603994466,0,128
Text,1708,230.44809558450652,0,128
Text,1709,245.07260816790222,0,128
Text,1710,258.11093028460164,0,128
Text,1711,256.8412179934967,0,128
Text,1712,281.4589714525937,0,128
Text,1713,256.2932482760516,0,128
Text,1714,311.85574693336093,0,128
Text,1715,245.6195731592743,0,128
Text,1716,255.26317842195567,0,128
Text,1717,303.20751392719103,0,128
Text,1718,208.66399570149952,0,128
Text,1719,243.1236441952933,0,128
Text,1720,242.89419875640306,0,128
Text,1721,266.12681313054054,0,128
Text,1722,301.5142980730161,0,128
Text,1723,265.08981841107015,0,128
Text,1724,276.7672492063866,0,128
Text,1725,269.0510771917616,0,128
Text,1726,320.8658913936233,0,128
Text,1727,256.2909793359722,0,128
Text,1728,308.53834714616823,0,128
Text,1729,310.6577605049097,0,128
Text,1730,237.04878783973982,0,128
Text,1731,251.60224819774157,0,128
Text,1732,276.3111796721205,0,128
Text,1733,228.6191443217831,0,128
Text,1734,280.6703172354901,0,128
Text,1735,281.5636487212032,0,128
Text,1736,237.54502872543526,0,128
Text,1737,331.0629859151959,0,128
Text,1738,265.34774713036313,0,128
Text,1739,261.2034745125129,0,128
Text,1740,273.9072565764218,0,128
Text,1741,274.30661937796685,0,128
Text,1742,217.0938474173454,0,128
Text,1743,258.04396083549364,0,128
Text,1744,270.7051754150598,0,128
Text,1745,276.5183422652626,0,128
Text,1746,198.4344439842971,0,128
Text,1747,278.1659209031204,0,128
Text,1748,267.3996303892636,0,128
Text,1749,290.0573459592124,0,128
Text,1750,259.918943129378,0,128
Text,1751,309.50032171676867,0,128
Text,1752,321.79041495874117,0,128
Text,1753,271.92993392964127,0,128
Text,1754,235.11473620601464,0,128
Text,1755,220.90665936048026,0,128
Text,1756,220.8913540598587,0,128
Text,1757,214.13547948213818,0,128
Text,1758,299.9182282546826,0,128
Text,1759,264.97842191383825,0,128
Text,1760,308.41003876594186,0,128
Text,1761,297.8757423497882,0,128
Text,1762,298.48036992734706,0,128
Text,1763,290.151333763788,0,128
Text,1764,234.1756502919452,0,128
Text,1765,286.1089559519314,0,128
Text,1766,273.91134808749484,0,128
Text,1767,202.27628473185177,0,128
Text,1768,281.2334335176274,0,128
Text,1769,233.37200611968,0,128
Text,1770,265.27805919977254,0,128
Text,1771,237.7195857134211,0,128
Text,1772,298.75888330934686,0,128
Text,1773,309.4746156111796,0,128
Text,1774,339.2846182669018,0,128
Text,1775,264.8973528321221,0,128
Text,1776,250.13176071479393,0,128
Text,1777,233.1556159315369,0,128
Text,1778,231.38040353296674,0,128
Text,1779,312.9550211979222,0,128
Text,1780,256.5760165307438,0,128
Text,1781,289.5976712843549,0,128
Text,1782,230.39809437796066,0,128
Text,1783,218.40488352063403,0,128
Text,1784,284.3861027267849,0,128
Text,1785,229.55715364514617,0,128
Text,1786,304.71573371505656,0,128
Text,1787,203.60870422518929,0,128
Text,1788,258.60507350262196,0,128
Text,1789,127.40871226378658,0,128
Text,1790,251.7727155554894,0,128
Text,1791,244.53682021157874,0,128
Text,1792,244.02585055213422,0,128
Text,1793,241.8363613232941,0,128
Text,1794,262.91970762758865,0,128
Text,1795,225.78921926287876,0,128
Text,1796,275.53935389187245,0,128
Text,1797,235.1431434508413,0,128
Text,1798,318.8059109288588,0,128
Text,1799,310.5208282231615,0,128
Text,1800,299.4614785457088,0,128
Text,1801,249.0359366092889,0,128
Text,1802,257.658613158128,0,128
Text,1803,265.3206754948769,0,128
Text,1804,294.6940150559385,0,128
Text,1805,288.5124606855243,0,128
Text,1806,208.7526434333995,0,128
Text,1807,217.7466747634753,0,128
Text,1808,262.83655570659903,0,128
Text,1809,300.21185790610616,0,128
Text,1810,317.2043270569702,0,128
Text,1811,229.86172671880922,0,128
Text,1812,243.41434478265,0,128
Text,1813,271.33020293331356,0,128
Text,1814,257.5827698201465,0,128
Text,1815,295.644006017028,0,128
Text,1816,216.2018143262685,0,128
Text,1817,262.67525612820464,0,128
Text,1818,252.46249912743224,0,128
Text,1819,321.06444032069703,0,128
Text,1820,275.19723544537555,0,128
Text,1821,248.2201561488182,0,128
Text,1822,229.96412199972838,0,128
Text,1823,200.67633254438988,0,128
Text,1824,304.85840958681365,0,128
Text,1825,300.970198439245,0,128
Text,1826,267.5474170300731,0,128
Text,1827,261.53085794794606,0,128
Text,1828,233.89385544942343,0,128
Text,1829,239.96496638574172,0,128
Text,1830,280.12111236239434,0,128
Text,1831,236.45579754156643,0,128
Text,1832,220.0237809374812,0,128
Text,1833,193.15228713458055,0,128
Text,1834,282.95357987008174,0,128
Text,1835,244.79195735148096,0,128
Text,1836,278.94921485858504,0,128
Text,1837,371.27417551710096,0,128
Text,1838,203.6475824916124,0,128
Text,1839,207.20568761498726,0,128
Text,1840,214.94145600809134,0,128
Text,1841,186.0095282045222,0,128
Text,1842,283.07635158671474,0,128
Text,1843,310.73371582169784,0,128
Text,1844,266.8514042179595,0,128
Text,1845,269.5611466351693,0,128
Text,1846,227.72418000749894,0,128
Text,1847,207.39896886152565,0,128
Text,1848,247.04539414233295,0,128
Text,1849,258.54551866177644,0,128
Text,1850,313.6013691419066,0,128
Text,1851,301.6606260662229,0,128
Text,1852,243.8607385774958,0,128
Text,1853,267.44414606218925,0,128
Text,1854,278.84287017514,0,128
Text,1855,198.01194720457715,0,128
Text,1856,250.35752755138674,0,128
Text,1857,256.7161753140681,0,128
Text,1858,194.83347486675484,0,128
Text,1859,295.70350368885556,0,128
Text,1860,228.80726971379772,0,128
Text,1861,331.2135324231349,0,128
Text,1862,329.95482580008684,0,128
Text,1863,287.75261019109166,0,128
Text,1864,263.88256723475934,0,128
Text,1865,287.35402955317113,0,128
Text,1866,241.34614308604796,0,128
Text,1867,309.65219437348424,0,128
Text,1868,322.77267148492683,0,128
Text,1869,190.76381741979276,0,128
Text,1870,268.1444761947205,0,128
Text,1871,280.4326770365151,0,128
Text,1872,280.7838688677293,0,128
Text,1873,273.5958192097314,0,128
Text,1874,259.6113413292187,0,128
Text,1875,310.4647309137363,0,128
Text,1876,177.19318005583773,0,128
Text,1877,281.34434582898393,0,128
Text,1878,332.7606040656974,0,128
Text,1879,285.22461723696324,0,128
Text,1880,223.61535817253753,0,128
Text,1881,305.31859869552136,0,128
Text,1882,289.29281652563077,0,128
Text,1883,299.04205024649855,0,128
Text,1884,248.33180886525952,0,128
Text,1885,240.6950894255715,0,128
Text,1886,254.7060087308637,0,128
Text,1887,306.72345287530334,0,128
Text,1888,227.44391485139204,0,128
Text,1889,274.3746818450745,0,128
Text,1890,221.02569687012874,0,128
Text,1891,229.4169705855893,0,128
Text,1892,343.1853794991184,0,128
Text,1893,228.74969110853272,0,128
Text,1894,230.93592732402612,0,128
Text,1895,224.2774212045333,0,128
Text,1896,243.30939743413182,0,128
Text,1897,290.0015072191309,0,128
Text,1898,244.59558517264668,0,128
Text,1899,227.02137724263594,0,128
Text,1900,265.0834226187726,0,128
Text,1901,275.22956156462897,0,128
Text,1902,259.73798651466495,0,128
Text,1903,261.5023366342939,0,128
Text,1904,341.8911560875131,0,128
Text,1905,308.8224265320605,0,128
Text,1906,224.05314693969558,0,128
Text,1907,274.64421926197247,0,128
Text,1908,307.1846131733764,0,128
Text,1909,255.77648090256844,0,128
Text,1910,236.5599955592188,0,128
Text,1911,259.26603715379315,0,128
Text,1912,243.09522858857235,0,128
Text,1913,268.11437079413736,0,128
Text,1914,273.37815685314126,0,128
Text,1915,201.11650282524351,0,128
Text,1916,248.15487316482177,0,128
Text,1917,309.4699448611209,0,128
Text,1918,241.64402164569765,0,128
Text,1919,305.92247593995125,0,128
Text,1920,313.0044938552601,0,128
Text,1921,292.70567104140355,0,128
Text,1922,291.51131017169973,0,128
Text,1923,290.95293681348267,0,128
Text,1924,306.2849839516275,0,128
Text,1925,245.68184396957804,0,128
Text,1926,234.47956729251018,0,128
Text,1927,241.06008527814993,0,128
Text,1928,302.7899850931135,0,128
Text,1929,255.9624747154885,0,128
Text,1930,195.18491061171517,0,128
Text,1931,216.79612000116322,0,128
Text,1932,245.167460932862,0,128
Text,1933,249.37452592348563,0,128
Text,1934,218.7275087562739,0,128
Text,1935,265.31858982161793,0,128
Text,1936,232.7531464798085,0,128
Text,1937,269.2370176719123,0,128
Text,1938,248.12461119654472,0,128
Text,1939,287.27916057505354,0,128
Text,1940,230.91928117173666,0,128
Text,1941,236.32477577666577,0,128
Text,1942,265.8644212715444,0,128
Text,1943,308.85287959245034,0,128
Text,1944,293.99955278677226,0,128
Text,1945,301.3155255539459,0,128
Text,1946,288.1525054708618,0,128
Text,1947,187.93616441507766,0,128
Text,1948,225.82631242403295,0,128
Text,1949,272.6330689547467,0,128
Text,1950,199.6155618198827,0,128
Text,1951,257.0098810501804,0,128
Text,1952,234.94399172886915,0,128
Text,1953,232.66696160135325,0,128
Text,1954,310.83759918328724,0,128
Text,1955,222.47907378732634,0,128
Text,1956,269.12262894438754,0,128
Text,1957,253.8486826215376,0,128
Text,1958,305.2039159483684,0,128
Text,1959,263.29771098244237,0,128
Text,1960,268.6320356278884,0,128
Text,1961,249.24079761149187,0,128
Text,1962,204.69919485185528,0,128
Text,1963,234.9108766338759,0,128
Text,1964,215.59323499059246,0,128
Text,1965,250.22045549303584,0,128
Text,1966,271.3089232438506,0,128
Text,1967,287.5563171237445,0,128
Text,1968,229.8366507384344,0,128
Text,1969,351.56075094528205,0,128
Text,1970,275.0404027865443,0,128
Text,1971,275.7448242409737,0,128
Text,1972,227.58254176915216,0,128
Text,1973,231.36040240933653,0,128
Text,1974,263.97240047845116,0,128
Text,1975,171.41023421572754,0,128
Text,1976,207.94899867178174,0,128
Text,1977,253.05187897538417,0,128
Text,1978,274.25208345266583,0,128
Text,1979,263.8420745206531,0,128
Text,1980,210.80976034136256,0,128
Text,1981,271.8300188680587,0,128
Text,1982,311.3410921814648,0,128
Text,1983,208.24430091670365,0,128
Text,1984,244.34311814002285,0,128
Text,1985,254.48210978538555,0,128
Text,1986,288.8457215503877,0,128
Text,1987,318.37373093367205,0,128
Text,1988,261.91351292072795,0,128
Text,1989,307.83573485132365,0,128
Text,1990,238.98400508551276,0,128
Text,1991,255.13588245667052,0,128
Text,1992,298.2693273588666,0,128
Text,1993,264.380229431481,0,128
Text,1994,201.16225649871922,0,128
Text,1995,304.6603514958406,0,128
Text,1996,225.52170065318933,0,128
Text,1997,295.2569062144903,0,128
Text,1998,249.83967704429233,0,128
Text,1999,279.2197362650768,0,128
C2C,0,1.5547152761428151,0,128
C2C,1,8.672551082781865,0,128
C2C,2,27.47207353968406,0,128
C2C,3,-7.035969307253254,0,128
C2C,4,-7.8712607919442235,0,128
C2C,5,2.4557135056966217,0,128
C2C,6,28.390643592501874,0,128
C2C,7,-14.937802465283312,0,128
C2C,8,-5.926003141212277,0,128
C2C,9,8.964366250438616,0,128
C2C,10,6.806039080402115,0,128
C2C,11,2.9781392513541505,0,128
C2C,12,-10.988528980306,0,128
C2C,13,-0.08996107135317288,0,128
C2C,14,-4.5938296825625,0,128
C2C,15,-4.644474596716464,0,128
C2C,16,-18.51984002678364,0,128
C2C,17,8.762285146076465,0,128
C2C,18,0.630786837064079,0,128
C2C,19,-3.878389588862774,0,128
C2C,20,3.90447563950147,0,128
C2C,21,33.8466754219553,0,128
C2C,22,2.546792076827842,0,128
C2C,23,-1.0849137106561102,0,128
C2C,24,17.936300806468353,0,128
C2C,25,15.462966926861554,0,128
C2C,26,17.797969672756153,0,128
C2C,27,-15.256052845870727,0,128
C2C,28,15.423087841554661,0,128
C2C,29,20.958506767783547,0,128
C2C,30,-7.4800469155889004,0,128
C2C,31,-11.150178903335473,0,128
C2C,32,1.8223900151497219,0,128
C2C,33,1.524434395832941,0,128
C2C,34,6.602322011531214,0,128
C2C,35,21.679455636331113,0,128
C2C,36,-6.959575392102124,0,128
C2C,37,-8.004716284631286,0,128
C2C,38,18.74774822863401,0,128
C2C,39,8.408657173276879,0,128
C2C,40,-11.104033215815434,0,128
C2C,41,-13.06591334650875,0,128
C2C,42,35.74349447626446,0,128
C2C,43,-8.064651583481464,0,128
C2C,44,-21.35474504029844,0,128
C2C,45,-3.449472496868111,0,128
C2C,46,18.657965130842058,0,128
C2C,47,-20.279005877455347,0,128
C2C,48,-5.874102063899045,0,128
C2C,49,6.391965129296295,0,128
C2C,50,13.726750839850865,0,128
C2C,51,23.58527406977373,0,128
C2C,52,30.607853526817053,0,128
C2C,53,-3.2641630259604426,0,128
C2C,54,-5.480898798850831,0,128
C2C,55,14.773073640753864,0,128
C2C,56,0.6677881901850924,0,128
C2C,57,-0.8750498909648741,0,128
C2C,58,11.522431237608544,0,128
C2C,59,8.275155669252854,0,128
C2C,60,-2.8133269315731013,0,128
C2C,61,-14.124678007647162,0,128
C2C,62,-0.3193437005393207,0,128
C2C,63,-14.659162114185165,0,128
C2C,64,1.7144217072200263,0,128
C2C,65,25.7061174906994,0,128
C2C,66,26.244310018228134,0,128
C2C,67,-4.899053559711319,0,128
C2C,68,8.590346282289829,0,128
C2C,69,18.891995770900394,0,128
C2C,70,-1.8485865621187259,0,128
C2C,71,-7.75284055089287,0,128
C2C,72,0.35283227407489903,0,128
C2C,73,-8.78622746495239,0,128
C2C,74,-10.874155877900193,0,128
C2C,75,-8.384528373426292,0,128
C2C,76,22.827083706943085,0,128
C2C,77,-1.4886287917761365,0,128
C2C,78,8.002419517652015,0,128
C2C,79,-6.965240143472329,0,128
C2C,80,-2.6521574964135652,0,128
C2C,81,-16.71376999547647,0,128
C2C,82,6.807194620705559,0,128
C2C,83,-3.1646819406887516,0,128
C2C,84,-16.618011813989142,0,128
C2C,85,13.185663889089483,0,128
C2C,86,6.910135109137627,0,128
C2C,87,-4.0166058079194045,0,128
C2C,88,10.906929657721776,0,128
C2C,89,16.44789255806245,0,128
C2C,90,0.28944661607965827,0,128
C2C,91,-16.001624824639293,0,128
C2C,92,1.5462001611012965,0,128
C2C,93,1.6128378847497515,0,128
C2C,94,-4.827011511224555,0,128
C2C,95,-1.2948771527589997,0,128
C2C,96,-2.59667041063949,0,128
C2C,97,3.3081456167565193,0,128
C2C,98,17.228241469638306,0,128
C2C,99,2.7416849607106997,0,128
C2C,100,14.291067056547035,0,128
C2C,101,-7.290962723345729,0,128
C2C,102,11.267728610619088,0,128
C2C,103,3.7264303064148407,0,128
C2C,104,23.469158415537095,0,128
C2C,105,10.237987000436988,0,128
C2C,106,-10.936614098682185,0,128
C2C,107,7.3636893976072315,0,128
C2C,108,12.094308354789973,0,128
C2C,109,7.336766422668006,0,128
C2C,110,-14.85853424128436,0,128
C2C,111,6.969427280637319,0,128
C2C,112,52.06722817274567,0,128
C2C,113,6.189893685586867,0,128
C2C,114,-6.60972790865344,0,128
C2C,115,27.18027386799804,0,128
C2C,116,6.837524491857039,0,128
C2C,117,3.2687381208234,0,128
C2C,118,2.953528775833547,0,128
C2C,119,-23.374753514872282,0,128
C2C,120,-6.228058615306509,0,128
C2C,121,9.453310754906852,0,128
C2C,122,21.63498563095345,0,128
C2C,123,-8.012317503016675,0,128
C2C,124,4.000339324193192,0,128
C2C,125,-7.703784374825773,0,128
C2C,126,-8.76839783086325,0,128
C2C,127,13.89678390478366,0,128
C2C,128,5.541241220271331,0,128
C2C,129,5.9394302352302475,0,128
C2C,130,30.78246075710922,0,128
C2C,131,15.367210740805604,0,128
C2C,132,-15.545849422778701,0,128
C2C,133,-13.081294258881826,0,128
C2C,134,16.950293806075933,0,128
C2C,135,21.81358738380368,0,128
C2C,136,25.378185038789525,0,128
C2C,137,-12.26040374058357,0,128
C2C,138,27.544108172151027,0,128
C2C,139,-4.896187327176449,0,128
C2C,140,33.404562393116066,0,128
C2C,141,5.721535788325127,0,128
C2C,142,-8.517033178577549,0,128
C2C,143,-19.18199176179769,0,128
C2C,144,-18.81384674743458,0,128
C2C,145,11.114443286714959,0,128
C2C,146,10.79086804020335,0,128
C2C,147,-0.40064593667921145,0,128
C2C,148,5.97066588125017,0,128
C2C,149,-9.629579695683788,0,128
C2C,150,7.24821559015254,0,128
C2C,151,12.438666499292594,0,128
C2C,152,22.6080651373195,0,128
C2C,153,-6.623787716307561,0,128
C2C,154,-5.101940778331482,0,128
C2C,155,-6.692495084280381,0,128
C2C,156,-17.66241643053945,0,128
C2C,157,10.860893093195045,0,128
C2C,158,5.190599962588749,0,128
C2C,159,-15.130949432204943,0,128
C2C,160,16.53794249796192,0,128
C2C,161,-29.163090783185908,0,128
C2C,162,-10.372156211815309,0,128
C2C,163,-21.06129296407744,0,128
C2C,164,7.569161200080998,0,128
C2C,165,-6.698227763990872,0,128
C2C,166,-1.8189314196206396,0,128
C2C,167,1.8990640492120292,0,128
C2C,168,7.2344528871326474,0,128
C2C,169,-2.0362750292406417,0,128
C2C,170,-2.0682265458162874,0,128
C2C,171,19.66376443488116,0,128
C2C,172,-6.741519298884668,0,128
C2C,173,4.017935849333298,0,128
C2C,174,19.647160359454574,0,128
C2C,175,5.68921743251849,0,128
C2C,176,12.43560787224851,0,128
C2C,177,4.908207580228918,0,128
C2C,178,6.614993826588034,0,128
C2C,179,-0.3290240765636554,0,128
C2C,180,7.404350790238823,0,128
C2C,181,30.626741603555274,0,128
C2C,182,4.454192816410796,0,128
C2C,183,16.10620530664164,0,128
C2C,184,27.47868755068339,0,128
C2C,185,-18.09428036722238,0,128
C2C,186,0.4558176515274681,0,128
C2C,187,-0.6094719410612015,0,128
C2C,188,2.373773171711946,0,128
C2C,189,4.730761338578304,0,128
C2C,190,-6.224255637789611,0,128
C2C,191,-27.238236616540235,0,128
C2C,192,-1.4727634952578228,0,128
C2C,193,10.717837478296133,0,128
C2C,194,-3.907444528522319,0,128
C2C,195,-4.491140818572603,0,128
C2C,196,5.143825352206477,0,128
C2C,197,4.372532301204046,0,128
C2C,198,3.262214824644616,0,128
C2C,199,4.326298840169329,0,128
C2C,200,7.15857618888549,0,128
C2C,201,-8.931044918426778,0,128
C2C,202,-16.375442342905444,0,128
C2C,203,2.8562692259583855,0,128
C2C,204,-20.89332105970243,0,128
C2C,205,-7.80499198299367,0,128
C2C,206,1.8052414652629523,0,128
C2C,207,16.986137270578183,0,128
C2C,208,12.312276907323394,0,128
C2C,209,2.059190488580498,0,128
C2C,210,-1.0436617267259862,0,128
C2C,211,-5.552629423618782,0,128
C2C,212,-1.540817242130288,0,128
C2C,213,15.404503397803637,0,128
C2C,214,-0.1339822993031703,0,128
C2C,215,-2.438345894915983,0,128
C2C,216,22.747002372852876,0,128
C2C,217,-19.20610182241944,0,128
C2C,218,-9.419744286788045,0,128
C2C,219,21.93065497885982,0,128
C2C,220,2.463514840201242,0,128
C2C,221,5.506661214894848,0,128
C2C,222,-14.413494151085615,0,128
C2C,223,-9.430225694813998,0,128
C2C,224,-4.751597340145963,0,128
C2C,225,-12.415087949193548,0,128
C2C,226,5.7719595006346935,0,128
C2C,227,11.669713894661982,0,128
C2C,228,-7.281093245183001,0,128
C2C,229,-3.567508414562326,0,128
C2C,230,0.8594194241595687,0,128
C2C,231,10.200527069173404,0,128
C2C,232,5.549588142457651,0,128
C2C,233,-1.1784168018493801,0,128
C2C,234,8.306070825710776,0,128
C2C,235,9.589429821062367,0,128
C2C,236,13.49285224750929,0,128
C2C,237,3.8763754946558038,0,128
C2C,238,-4.192393827906926,0,128
C2C,239,-7.527287658376736,0,128
C2C,240,17.830894052167423,0,128
C2C,241,-15.92601120864856,0,128
C2C,242,-8.169466480467236,0,128
C2C,243,-3.0792845827818383,0,128
C2C,244,32.84609742513567,0,128
C2C,245,-8.883154931027093,0,128
C2C,246,20.708704563730862,0,128
C2C,247,-1.283027151657734,0,128
C2C,248,-14.837267137409071,0,128
C2C,249,-0.5089489350211807,0,128
C2C,250,15.533054118350265,0,128
C2C,251,8.521048670445452,0,128
C2C,252,6.3467009294981835,0,128
C2C,253,-14.35879195742018,0,128
C2C,254,-2.1778349109808914,0,128
C2C,255,-7.104259304469451,0,128
C2C,256,-12.655324648221722,0,128
C2C,257,17.86100645949773,0,128
C2C,258,-7.992224554982386,0,128
C2C,259,-5.409346640590229,0,128
C2C,260,-13.381628696151893,0,128
C2C,261,14.011111936270026,0,128
C2C,262,-15.138796516112052,0,128
C2C,263,32.97333085720311,0,128
C2C,264,-14.632522677857196,0,128
C2C,265,16.473063922603615,0,128
C2C,266,-12.632693596970057,0,128
C2C,267,-0.06615801066800486,0,128
C2C,268,-11.339477123328834,0,128
C2C,269,5.3162291060289135,0,128
C2C,270,5.827905584737891,0,128
C2C,271,27.363070996216265,0,128
C2C,272,1.7952112393686548,0,128
C2C,273,0.4772722259076545,0,128
C2C,274,32.865503346329206,0,128
C2C,275,-10.072865938127507,0,128
C2C,276,8.128328410748509,0,128
C2C,277,-5.692926039046142,0,128
C2C,278,8.451533409242984,0,128
C2C,279,-7.971126669872319,0,128
C2C,280,4.4115276796219405,0,128
C2C,281,-4.590044623910217,0,128
C2C,282,23.472193732231972,0,128
C2C,283,25.01065184333129,0,128
C2C,284,-1.7654460498306435,0,128
C2C,285,30.92628398553643,0,128
C2C,286,10.691792418583645,0,128
C2C,287,5.991310094032087,0,128
C2C,288,4.573238944431068,0,128
C2C,289,8.411907079789671,0,128
C2C,290,13.037848395470064,0,128
C2C,291,-13.010162403588765,0,128
C2C,292,12.122175572585547,0,128
C2C,293,-17.015000586980022,0,128
C2C,294,3.4464418422430754,0,128
C2C,295,-19.43133527674945,0,128
C2C,296,-9.911988154271967,0,128
C2C,297,19.07468018362124,0,128
C2C,298,-5.472079232276883,0,128
C2C,299,0.008191102097043768,0,128
C2C,300,9.895962382870493,0,128
C2C,301,-0.9764982187334681,0,128
C2C,302,2.583656445494853,0,128
C2C,303,2.1464956171257654,0,128
C2C,304,-15.795349570908002,0,128
C2C,305,-3.4483535528124776,0,128
C2C,306,13.133075866790023,0,128
C2C,307,-26.95961398057989,0,128
C2C,308,-4.623275191988796,0,128
C2C,309,18.86282533814665,0,128
C2C,310,-12.853687183451257,0,128
C2C,311,-2.89177254671813,0,128
C2C,312,3.158621839247644,0,128
C2C,313,-3.271456702350406,0,128
C2C,314,2.8401444760675076,0,128
C2C,315,10.191495221079094,0,128
C2C,316,11.051476278225891,0,128
C2C,317,-14.359262022480834,0,128
C2C,318,-11.09364549847669,0,128
C2C,319,9.01589236673317,0,128
C2C,320,-16.99220948648872,0,128
C2C,321,23.27475294805481,0,128
C2C,322,11.063562889830791,0,128
C2C,323,20.656242459153873,0,128
C2C,324,-3.6474173502938356,0,128
C2C,325,-6.151260322440066,0,128
C2C,326,22.226965102163376,0,128
C2C,327,1.9773573731072247,0,128
C2C,328,31.005955701402854,0,128
C2C,329,0.07333904613915365,0,128
C2C,330,1.7069238474505255,0,128
C2C,331,-9.01650604828319,0,128
C2C,332,5.839595054567326,0,128
C2C,333,9.04853333668143,0,128
C2C,334,34.80808047243045,0,128
C2C,335,-5.64306391061109,0,128
C2C,336,-8.720154670299962,0,128
C2C,337,-2.391764895946835,0,128
C2C,338,31.422936222952558,0,128
C2C,339,6.1484014804591425,0,128
C2C,340,12.546332540296135,0,128
C2C,341,-12.721710801997688,0,128
C2C,342,21.390043457358843,0,128
C2C,343,-6.782338046832592,0,128
C2C,344,-2.1033743578300346,0,128
C2C,345,1.9331435887579573,0,128
C2C,346,18.121163095202064,0,128
C2C,347,20.908857146423543,0,128
C2C,348,-3.8942328847042518,0,128
C2C,349,-17.225011737536988,0,128
C2C,350,1.031368143230793,0,128
C2C,351,-11.909822054803954,0,128
C2C,352,-2.6791940963448724,0,128
C2C,353,9.952735465049045,0,128
C2C,354,-2.208989913924597,0,128
C2C,355,1.4224487531464547,0,128
C2C,356,7.191381379016093,0,128
C2C,357,-13.351071107535972,0,128
C2C,358,7.539415582868969,0,128
C2C,359,33.40774669777602,0,128
C2C,360,13.175162042898592,0,128
C2C,361,-12.388190620185924,0,128
C2C,362,-0.976855921180686,0,128
C2C,363,-2.971343101307866,0,128
C2C,364,-21.44321369632962,0,128
C2C,365,-2.762754304058035,0,128
C2C,366,5.745633345213719,0,128
C2C,367,-6.576973173650913,0,128
C2C,368,2.581145976364496,0,128
C2C,369,17.25886849271774,0,128
C2C,370,4.942313189530978,0,128
C2C,371,3.438310866840766,0,128
C2C,372,32.62880073452834,0,128
C2C,373,-0.7221005180326756,0,128
C2C,374,-2.368221219512634,0,128
