pair,dataset,id,row,fold,path,sha256,dimension,dtype,config_sha256
large,obqa,7-436,2925,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02925.npz,438b0850b3f5aef9ebf357de511342b07c46894d911ebdd169689fe740d51552,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-439,2926,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02926.npz,55884102987ea59372d080768d4b13890f44fdc13d0f6d07d1853296c3cdec35,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-443,2927,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02927.npz,34286a821bbe1e460d924f945065224bf7fa9f748725311c4295b8b50af6af7e,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-449,2930,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02930.npz,09c08a5676ae1832e0b2f60075d2b75ab6078c1d2d8279587eb7e9dcb708704d,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-466,2934,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02934.npz,3c2e329634b64bc0bfca2af97663583360dcca956bbf9d228d2b3da5362bb73c,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-467,2935,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02935.npz,b587c671d2dfed2f7c669e327d6f9558b2c3bf4ce245ce28981d4620e6f9d6eb,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-476,2939,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02939.npz,fe528876a38f121f026c0e4d78e79eb1d640eeadf775f670bb4da4ddf40d688e,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-507,2941,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02941.npz,11abb24764517b4db948d7a327952041ab9e3e0a399dc555de6d4eedad327756,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-529,2947,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02947.npz,7703cadaddfda65c0cd8d3ebe2c4b784288b4e38666cd6a1d71b8d69033d7a6a,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-546,2952,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02952.npz,5d12ab8679c1d32ebf05385574fb41c6ee67fbce491effcf5a406accbce64245,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-563,2957,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02957.npz,d20c207141d7ebc2060dbdec3ebea07decb6bc73d334f0633efbf2cf7b301b8c,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-584,2962,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02962.npz,7b2fdbb78d31624977bff9741ed9ada2579b0549a0ce30b8583549ebc3fe91d7,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-6,2967,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02967.npz,21c212e3c21af13f6770229f96f1724c479bc3d96ff21acfa75bb54172fca0a4,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-622,2970,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02970.npz,87740996aaa7ea695aafba7783b6f1ba19075e584fc9eb51332ed559cb6f7054,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-629,2971,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02971.npz,2e3a9d16567de4e2464925cd1c33cb58323bcf06ea16e9f0a169d1f4b7ce258c,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-675,2980,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02980.npz,8c185f0ad7bb820a4ef4347587e25c171cd2b0aa2b823568c7dab1c73f35b480,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-714,2987,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/02987.npz,23f3c9a0c0d2637a346e762a3b598e597ec27893df455cfcaedc52a1eff9d2e7,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-786,3013,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03013.npz,0ca82ec6a8d33bb0abd2de92ab99441f1780394447ac25d122ec08e64874292e,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-812,3017,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03017.npz,fb121bd277e95f826e0c5ed018471370d81a5e90c97e58f8db46f77dad3ff9d6,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-824,3020,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03020.npz,24fd1a0a321c8d9f920e15fce0d6be64514d5aeeb72a8e1cfdce49c22b97688b,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-830,3022,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03022.npz,6590d8aa7ef62efd801fc1432ba103c9652e51b24d7027a0b18b3de82a67415d,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-926,3039,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03039.npz,ee45a8cf65638f65b86d42294cafafcca4006548b9a930dd883d6079c7f91c24,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-939,3042,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03042.npz,41e30d4c92181b1ffc9baffd57233413817dc5f5627d35ab69d732943a5a869a,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-943,3044,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03044.npz,68f54f2bdaf7b9c72302700b096c52b0c98d6a008e594c12a8f9a0430a978568,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-947,3045,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03045.npz,e473c5ed996ea35e31a7171538479d2709c62dceb23c5cd909c299e782bc615c,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-959,3050,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03050.npz,61f77a71f5cfd0c6665a2523d42a9c8883cc68f2fee4a1eb696172f7a6452cf7,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-975,3051,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03051.npz,e078cb88f15966084bbd0ec95153b0ffb3fbb589578a8d489d9ff6d41de27ac7,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,7-995,3055,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03055.npz,d40297401bd1a76a1eb22ab12954ad06af9077245ea9a1fa6f6379a286dc564f,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,723,3060,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03060.npz,ed641b2f96dcc3d80e43b389b5f6602bfffbd0ae0bc7a4a0a600f36ead9a2239,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,77,3068,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03068.npz,0bfe3337f344cc4805fd123b9542e2ec1eab51582ecae5253872023c4d0518c6,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,781,3072,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03072.npz,f8dee8d812493a343c33aaa019e5649e840fccafde7bb20daa0d18bc424e61ec,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,783,3073,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03073.npz,0e884e801fced092bbb3d53775680f655887d9c0fa0653916984ec08d51b98bd,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,799,3076,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03076.npz,aa19b5c99c4f6045d8f712b6c7b56874ca9bad7be0b7866ff260b15be86e8258,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-124,3082,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03082.npz,40270df011fb584b01eb96b5b191870a03c6aaa74cb2841565e9de72c336f7ff,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-14,3084,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03084.npz,6fe924b62342f54d2d526fb4ef71a33345f2aee98e174325f2cf7b0678c4e775,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-200,3099,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03099.npz,8d5a5336ab4d340cebe500a1e5a020341cd5c0fcb5f631ff23b85c8f3998fcf7,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-217,3106,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03106.npz,e20976ff31b555ea236f70f62cd9146e7a0dc66bafe8449a1b2cbb1f0cfdf8d3,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-229,3108,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03108.npz,680a2b08353bc6a33026fcfd7ac3c12dbb6a2b14505d64b12c462af8b794d99c,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-264,3116,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03116.npz,65e4d98a669bd2405426c7a9cf43e093439af25b6811d1293d90a93743b178d7,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-267,3117,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03117.npz,42b7244c31d8da0e52b6bf3e8f9b1eecc991279b121d48676fa58f35c512b0d8,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-285,3121,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03121.npz,226fa3933044bef881f845ab97759b360ffc07d2905fb08b5d77f4535c1ac218,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-295,3124,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03124.npz,f63539652efe8d59efa34f1ec2fb88024367eb3401e811e4a989f849d34b4a14,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-319,3132,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03132.npz,b18c6f696b0b495b5bc2889c42050de3a04626a433de003a9749400b322b0cbf,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-320,3133,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03133.npz,9c0153f7de11133e311119f889ed9f319e31d3739b25d64a22b959468e8b8d89,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-357,3140,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03140.npz,f164f6aee6c842482129d2a1522e7e65511822870d0af961b2a1ca5670098465,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-388,3145,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03145.npz,e84dc79d87cffd29243f364efbb649d7985f744f8fe73d81e7206cd1197ed11f,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-391,3146,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03146.npz,e3c62a052aa77d3638331876d5cfde59152915afbacd2efda5b4d557c128797a,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-397,3147,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03147.npz,674c79c6c5f6b20c115fdf5712a1aec80ce2ba020722d6755fc260bb4d5f1a98,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-4,3148,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03148.npz,67c5862e72ae738f43b9edf85a0edb1d51b0a7a538580773a5156be2996788fc,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-405,3150,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03150.npz,579be91403b4f5b5a95269650a429c3f87df9126b977dfa73395d03a0e1e7f4f,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-407,3151,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03151.npz,ad99fb1a0d0dac16845901cb60e3cc3bffb5d9c6ac179e1148db9955b697fb75,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-44,3162,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03162.npz,01f5a8b0477071d691e27ac26b551990ade1c28f3b252485667be3cde621db3a,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-472,3168,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03168.npz,16ddbe074602dac072dd4880277c7fa990e79474790eda903109d6abb6d4696e,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-6,3177,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03177.npz,6d7b0cb96565e89d29e63b9eadc2ea026e0e046f1d25ff44af95cdf42fc62b19,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-78,3180,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03180.npz,0eda021f816175aca189970c9f0a35d2d570878e84f724d8cbedb8a0efc379e7,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-8,3181,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03181.npz,83ffb7412ac1e9cc3c7904f688435ea23a3491b2002acd7f237a6bc0746c39d3,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-82,3184,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03184.npz,34cce97a02c9ced0eae281708cf34aa285fdadd4d05ff4754ee82061e412e379,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-83,3185,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03185.npz,1d15883d11f41031101e7d7bda091cee7c1948102c87d05da9b52ea89fe4ca0c,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,8-95,3188,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03188.npz,e06ddd77da93b0c9b2041a24c3422a7aa7648cfcb0cebe8528214f341fb6842f,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,822,3193,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03193.npz,1677114a6b742cedddfab9712cf5df69a47bd3c5284576c76ff9a112f9d75ce7,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,831,3197,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03197.npz,0d653edf3832a837c2e69a9a6d7af3add99093f3787c7125fcf40c7c62316935,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,837,3200,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03200.npz,7d6fc0e7f1d99650c9dde70e04437f5c86c30f33ffe30fa84f832a0376145eb8,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,84,3201,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03201.npz,52b4609c95c95546b197257d2e1618e3858c0e04b24a4036cb1045f3ff10523a,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,884,3208,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03208.npz,804791ae6fdb6a9ce3b16842c9ae284ebf5f8177a7ee177406384accf1799630,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-102,3215,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03215.npz,58620904c4b51cc6531a4249f36582db3c392ce9ae80fb49bd576cf7597bd4f9,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-1035,3217,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03217.npz,f38edd50467f7dfd7f8250c98e29c951306b3cbb032b768785fedd623f5caf51,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-1051,3221,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03221.npz,26cdc0537087305c2a12ad5a92894b51c64368fbfc918d7d1b12ea4de6b4f14b,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-1113,3236,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03236.npz,27b2f14d8bd88edeb35a381d54b5c37b8b617108d28f0352c79a64a035005269,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-1116,3237,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03237.npz,471033f4f8ad747e0f13a13f88f7b78f2f7217cef81eb18a2cad4598399d9b97,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-1148,3245,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03245.npz,4d3bafb76d9b868e0d049b07027b844cba4a7df9ed1697b22caea3f3b21ec634,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-1158,3249,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03249.npz,c0bd6952ecd261bcb8ea973ed236228d5ef0af130f506b86f48764ea2f6a76fe,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-1174,3252,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03252.npz,306c381d7d1640432562465740d9ccd8adf165d1a152fc994c73ef9c405ddbf3,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-1176,3253,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03253.npz,9eb2b33b535cc46affc376ccfcab0ecc921f90eca9c5b5dc8d5e0cf4ac32ddd2,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-1185,3255,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03255.npz,d61474e2bf940d686104e65a0d7e48eae85464a378c950c57924643f925fa7b0,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-1187,3256,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03256.npz,d7d544efd2b42e94bba8e32df97a268b2625a2d952fab131c89e4bfbae2b33f4,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-126,3259,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03259.npz,f99262282a17a9445f2d4b0ff602205523a9f2d3316244d53a7b1d0a515ecd42,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-129,3261,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03261.npz,2ca803540840539d6ea0215e3edff494edf7d8ecff4d4672d21f4692e11e453c,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-13,3262,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03262.npz,ae3bea516d607b4f2a3d5b58627a9320c8b29a60abebb427265c470931da4015,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-139,3264,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03264.npz,9bc49970082519a82f60ddc03a20bc599bb2a926b07020a2bdc1614f543c1448,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-157,3267,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03267.npz,5ad45c7baf22a437b1ad842edb6a48e0388049541b3d8f00ce0f340bc81f5496,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-171,3271,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03271.npz,7e28a0518c483559478445433d4d6747a99546775e5f6786b6f0d3dbb5264f06,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-178,3275,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03275.npz,0bcf597c49db07bc7cd4f9ce8be2405a42c0bd56ee4ae8e8a2c7609e19b2782a,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-184,3278,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03278.npz,d2815edd0f91f58f2775b5f55abea6c67e25d6ffe8f3e796d637e3e8b26ffb11,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-207,3282,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03282.npz,870b191e0fa68ab3cc02d2d045da98103e367cbb75f0290c9e168cb55a5f2b70,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-248,3294,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03294.npz,c251706f7e060305a2071940167fabd026dd654bf1f8090d617e68e768a9e922,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-269,3298,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03298.npz,38b80dc8f6d1e8fdc196bb078b5b53f8b85a668e2b73110c4e566d8f87db903d,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-319,3308,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03308.npz,4dfa76dd27fca425cc48c4ac154ef04e7b03ee37bd5f315e9868c7d2be7e6b0f,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-344,3313,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03313.npz,544dd209d8fbea32686923e3c98d3038eecca94f8a4ef249a3c551c10657d704,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-36,3317,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03317.npz,f4020e5d8aa81edcb99efc4ae980c154d7b18e19cc21e21526ef3d24b945f11b,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-373,3318,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03318.npz,c0c1a3f8e2a4d7936a99047fa2f1586280a3fb15774ed422c00c4575c57b870f,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-375,3319,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03319.npz,ad23f18df5e21a932db14641ba02dd7a6c80403cdbd136c12155fe09fdee11b0,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
large,obqa,9-379,3320,2,$DATA_DIR/P2_E1_DIRECTION_20260913T053456Z/features/large/obqa/03320.npz,dc3f41b6827ca9e51b002f7707d8584d74ca2e1745e2920a1dcf7f7c1c8e52c5,8192,float32,ca2386f24d445258fc1244651ef6164bedaed16011ff4e7a0eff25b7fba9a542
